name,nomenclature,gaia_dr3_id,ra_deg,dec_deg,pmra_mas_yr,pmdec_mas_yr,parallax_mas,magnitude_v,color_index,ecl_lon_deg,ecl_lat_deg,arc_vis_deg,lat_limit_deg
Lusitânia,HD  45652,0,97.30496665508,10.93389052875,206.208,-62.55,28.6477,0.0,0.0,97.34160569417085,-12.319415525296003,10.0,79.06610947125
Macondo,HD  93083,0,161.08714590704,-33.57702441616,-92.635,-152.119,35.1056,8.329999923706055,0.9400005340576172,177.98214559720688,-37.94019479648749,19.995999908447267,56.42297558384
Mago,HD  32518,0,77.40300152605,69.6394041056,61.031,-62.382,8.2192,6.420000076293945,1.1100001335144043,83.67391653837717,46.47660256286325,17.704000091552736,20.360595894400007
Mahsati,HD 152581,0,253.43159429550997,11.973747076080002,11.545,-14.941,6.08,8.350000381469727,0.9010000228881836,250.2681680051937,34.28502399232524,20.020000457763672,78.02625292392
Malmok,WASP-39,0,217.32672987069,-3.4445012445499996,-19.041,0.437,4.6435,12.09000015258789,0.8400001525878906,216.11896649932544,10.69822777378736,24.508000183105466,86.55549875545
Márohu,WASP-6,0,348.15723678442,-22.67396494584,-23.264,-37.143,5.0073,11.90999984741211,0.9899997711181641,340.0905079721515,-16.161877553459195,24.29199981689453,67.32603505416
Moldoveanu,BD+28  2507,0,240.54935930108,28.169561167069997,-17.349,14.78,6.1489,11.25,0.630000114440918,229.99792116582347,47.601806260040334,23.5,61.83043883293
Mönch,HD 130322,0,221.88635928641,-0.2814743921,-130.476,-140.246,31.3356,8.039999961853027,0.7799997329711914,219.53764029601606,15.133410597353881,19.647999954223632,89.7185256079
Montuno,CD-30  1812,0,66.37090274554,-30.600447425379993,-0.222,2.615,4.0708,10.039999961853027,0.4099998474121094,56.48895909584777,-51.326437149682775,22.047999954223634,59.39955257462
Morava,WASP-60,0,356.66656138098,31.15593732252,30.247,-6.005,2.3243,12.180000305175781,0.6799993515014648,10.617054926118504,29.634816608752747,24.616000366210937,58.84406267748
Moriah,HAT-P-23,0,306.12384766371,16.76216986392,13.325,-5.505,2.7358,11.9399995803833,1.1100006103515625,313.4979713634596,34.9073886740429,24.32799949645996,73.23783013607999
Mouhoun,HD  30856,0,72.57442267011,-24.36884271363,18.469,-19.837,7.5965,7.910999774932861,0.9609999656677246,66.69529995797694,-46.40823114163444,19.493199729919432,65.63115728637
Mpingo,BD+00   316,0,29.263349783770003,0.7588541813599999,23.418,-6.844,2.8158,10.5600004196167,0.7899999618530273,27.48051732066464,-10.502290946552217,22.67200050354004,89.24114581864
Muspelheim,HAT-P-29,0,33.13116143934,51.77876770795,-9.972,1.79,3.1358,11.829999923706055,0.4700002670288086,50.240649383303285,35.89411390079938,24.195999908447263,38.22123229205
Naledi,CPD-64   484,0,87.13997218883,-63.98844121723,-15.439,26.151,5.691,10.210000038146973,0.5199995040893555,63.75306986021634,-87.16384368856926,22.252000045776366,26.011558782770003
Násti,HD  68988,0,124.59238693837,61.46072084573,128.266,30.427,16.5598,8.1899995803833,0.6500005722045898,110.9006340831719,40.50795144546106,19.82799949645996,28.539279154269998
Natasha,HD  85390,0,147.51040268266,-49.79026644218,24.523,-60.128,29.8273,8.550000190734863,0.8499994277954102,178.48700428510318,-56.993388684873786,20.260000228881836,40.20973355782
Nenque,HD   6434,0,16.167292790286666,-39.48821783893305,-170.033,-527.946,23.6673,7.710000038146973,0.6099996566772461,355.6951658758226,-41.98399751125106,19.252000045776366,50.51178216106695
Nervia,HD  49674,0,102.87715086215,40.86775669535,34.682,-122.686,23.3216,8.100000381469727,0.7299995422363281,100.20024368866297,17.88336365943579,19.72000045776367,49.13224330465
Nikawiy,HD 136418,0,229.77575871625834,41.73320614890167,-19.906,-181.888,9.5255,0.0,0.0,208.16097391199096,56.86443624813156,10.0,48.26679385109833
Nosaxa,HD  48265,0,100.0071959693,-48.54195646738,26.513,29.76,11.0065,8.029999732971191,0.75,110.97617324665548,-71.25328138286604,19.63599967956543,41.45804353262
Nushagak,HD  17156,0,42.43536293106,71.75323034333,90.848,-33.013,12.9142,8.15999984741211,0.619999885559082,67.98793496553363,51.93468299176042,19.79199981689453,18.246769656669997
Nyamien,CD-31 10766,0,208.92796674067,-32.15961561723,8.723,-22.328,3.4891,10.90999984741211,0.48600006103515625,218.40802146330492,-18.994058115790075,23.09199981689453,57.84038438277
Parumleo,WASP-32,0,3.96169885931,1.2004413613599998,1.951,16.447,3.5706,11.260000228881836,0.8000001907348633,4.112237808780073,-0.4729740028367447,23.512000274658202,88.79955863864
Petra,WASP-80,0,303.16737223575,-2.14421873291,-132.913,-50.683,20.1141,11.939000129699707,0.8710002899169922,304.9458129925952,17.362061255774574,24.326800155639646,87.85578126709
Phoenicia,HD 192263,0,303.49935657939,-0.8668804518800001,-62.73,260.819,50.9432,7.767000198364258,0.9569997787475586,305.5938276807643,18.52897399450906,19.32040023803711,89.13311954812
Pincoya,HD 164604,0,270.77888757924,-28.56065244439,-34.658,-42.253,24.9867,9.829999923706055,1.0500001907348633,270.6868452244393,-5.123230023286293,21.795999908447264,61.43934755561
Pipoltr,1SWASP J175207.01+373246.3,0,268.02924344157,37.5461770494,-24.462,34.772,4.3106,12.402000427246094,0.7119998931884766,266.77965111570876,60.963427860286,24.882400512695312,52.4538229506
Poerava,HD 221287,0,352.83474356753,-58.20973154591999,181.041,-5.234,17.8725,7.809999942779541,0.5000004768371582,322.6859585449814,-48.912390583387456,19.37199993133545,31.790268454080007
Rapeto,HD 153950,0,256.1286278133799,-43.30976834868001,110.654,-140.977,20.658,7.380000114440918,0.5199999809265137,259.27436092000346,-20.385598553113358,18.8560001373291,46.69023165131999
Rosalíadecastro,HD 149143,0,248.21271132306998,2.0848278648899994,-9.24,-86.678,13.6279,7.889999866485596,0.6700005531311035,246.0972149759959,23.734289974430997,19.467999839782713,87.91517213511
Sagarmatha,HD 100777,0,173.96468008249,-4.755695730989999,-11.535,35.586,20.159,8.420000076293945,0.7699995040893555,176.35369135553316,-6.761968258276027,20.104000091552734,85.24430426901
S?maya,HD 205739,0,324.53501671201,-31.73748292884,21.833,-82.314,10.7609,8.539999961853027,0.5500001907348633,316.2987130648029,-16.638972395847947,20.24799995422363,58.262517071160005
Sansuna,HD 351766,0,303.19536065517997,18.10483404778,16.532,-13.118,3.9477,10.399999618530273,0.4100008010864258,310.6473633842341,36.97716211916969,22.479999542236328,71.89516595222
Shama,HD  99109,0,171.07232725009,-1.5290741245500001,-178.689,-159.528,18.178,9.0600004196167,0.8999996185302734,172.40275572457446,-4.944477088342898,20.872000503540036,88.47092587545
Sharjah,LP  804-27,0,243.17408087087998,-18.875503261539997,36.447,-214.025,68.61,11.371999740600586,1.508000373840332,244.70118085158074,2.238698544450589,23.646399688720702,71.12449673846001
Sika,HD 181720,0,290.720770801537,-32.91905252211694,88.036,-415.197,16.6766,7.860000133514404,0.5799994468688965,287.59565035143487,-10.736822435504049,19.432000160217285,57.08094747788306
Solaris,BD+14  4559,0,318.39995903255,14.689384941279995,233.909,-0.36,20.2837,0.0,0.0,325.97530910953105,29.2168745775304,10.0,75.31061505872
Sterrennacht,BD+41  4831,0,354.77420958207,42.46597369275,-20.202,2.996,3.6459,10.470000267028809,0.4099998474121094,15.730765266907863,40.253163010117724,22.56400032043457,47.53402630725
Stribor,HD  75898,0,133.46168849576,33.05681126858,-95.11,-28.503,12.811,8.029999732971191,0.6400003433227539,126.64138294356898,14.979544055717227,19.63599967956543,56.94318873142
Taika,HAT-P-40,0,335.51286486402,45.45736612906,8.966,-5.562,2.0534,11.34000015258789,0.8499994277954102,1.5038984017227357,50.314855373748635,23.608000183105467,44.54263387094
Tangra,WASP-21,0,347.4927226845899,18.39607939522,17.567,18.639,3.9089,11.550000190734863,0.5699996948242188,356.10903232069387,21.794865927076682,23.860000228881837,71.60392060478
Tapecue,HD  63765,0,116.95716608284087,-54.26414469989083,148.628,-278.753,30.7532,8.100000381469727,0.75,149.69457506064276,-72.14127719441551,19.72000045776367,35.73585530010917
Tevel,HAT-P-9,0,110.16856858918001,37.140650785850006,-9.796,-13.029,2.1626,12.34000015258789,0.010000228881835938,106.51965330107744,14.850904927279606,24.80800018310547,52.859349214149994
Timir,HD 148427,0,247.11729666309003,-13.39963623664,-37.413,3.049,14.2059,6.889999866485596,0.9600000381469727,247.52765674104708,8.272299568430366,18.267999839782714,76.60036376336001
Tislit,BD-11  2350,0,126.33784871012999,-11.50098671724,-5.431,-0.496,2.8078,11.079999923706055,0.5699996948242188,131.99819492776143,-29.79659390292415,23.295999908447264,78.49901328276
Tojil,WASP-22,0,52.8180279685,-23.819677944619997,2.012,-26.579,3.1532,11.989999771118164,0.3900003433227539,42.58180065380256,-41.33467003949303,24.387999725341796,66.18032205538
Tuiren,HAT-P-36,0,188.26627548196998,44.91533222905999,-11.622,8.138,3.4055,12.149999618530273,0.8200006484985352,165.02550570421624,43.49549302608896,24.57999954223633,45.08466777094001
Tupã,HD 108147,0,186.44278069417996,-64.02208782971,-182.666,-60.693,25.7587,6.99399995803833,0.5380001068115234,222.77366229874417,-53.63259753235527,18.392799949645998,25.977912170289997
Tupi,HD  23079,0,54.92956666483,-52.91583817001,-192.838,-92.021,29.8633,7.110000133514404,0.5699996948242188,21.354651680189306,-68.16056939768862,18.532000160217287,37.08416182999
Uklun,HD 102117,0,176.21025360052,-58.703710541069995,-63.574,-70.331,25.3531,7.449999809265137,0.75,210.75194269553472,-52.905222914322216,18.939999771118163,31.296289458930005
Uruk,HD 231701,0,293.01733716521,16.47428976183,63.452,15.508,9.2189,8.970000267028809,0.5159997940063477,298.27953626234273,37.68088176547067,20.76400032043457,73.52571023817
Xihe,HD 173416,0,280.90045532057,36.55660633873,20.946,58.198,7.5363,6.0370001792907715,1.055999755859375,287.3311485209325,59.34179154946664,17.244400215148925,53.44339366127
Gudja,kap Ser,0,237.1849050094375,18.141564908046668,-52.407,-88.419,8.5231,4.090000152587891,1.619999885559082,229.77592632752334,37.11062064341923,14.908000183105468,71.85843509195334
Guniibuu,36 Oph,0,258.8374330733334,-26.602821420833333,-465.31,-1140.97,168.54,0.0,0.0,260.01264400845537,-3.5497215503701836,10.0,63.39717857916666
Imai,del Cru,0,183.78632699611498,-58.748924076838335,-36.951,-11.296,7.1681,2.752000093460083,-0.18400001525878906,215.66479070341765,-50.41949938599653,13.3024001121521,31.251075923161665
La Superba,VY CVn,0,191.28260867319,45.44025730789,-2.968,13.063,3.2222,4.869999885559082,2.5399999618530273,167.10948889422713,45.099152336082824,15.843999862670898,44.55974269211
Paikauhale,tau Sco,0,248.97063688749995,-28.2160170875,-9.89,-22.83,6.88,2.809999942779541,-0.25,251.45690767475244,-6.12041604309353,13.371999931335449,61.7839829125
Toliman,alf Cen B,0,219.89609628987276,-60.83752756558407,-3614.39,802.98,742.12,1.3300000429153442,0.8799999952316284,239.4777174527547,-42.598770100017,11.596000051498413,29.162472434415932
Alpherg,eta Psc,0,22.870867450065003,15.345831842497502,28.584,-3.217,8.7335,3.619999885559082,0.9800000190734863,26.81594671739499,5.3776788824523525,14.343999862670898,74.6541681575025
Alruba,HD 161693,0,265.99653701018,53.80170722343,18.401,-17.001,7.0268,5.760000228881836,0.009999752044677734,259.36247608349845,77.09311147893459,16.912000274658205,36.19829277657
Ashlesha,eps Hya,0,131.6938009684597,6.4188015227537685,-228.11,-43.82,25.23,3.380000114440918,0.679999828338623,132.34477443627887,-11.104100749561658,14.0560001373291,83.58119847724623
Azmidi,ksi Pup,0,117.32355646601665,-24.859783879637224,-3.61,-2.579,3.0059,3.299999952316284,1.2599999904632568,126.0416602728239,-44.93944854257817,13.959999942779541,65.14021612036278
Bunda,ksi Aqr,0,324.4379573858483,-7.854201596771944,114.89,-24.434,18.2324,4.690000057220459,0.1700000762939453,324.1185205909157,5.957695301689545,15.628000068664551,82.14579840322806
Elgafar,phi Vir,0,217.05057875906,-2.22795805996,-138.727,-3.338,26.8792,4.840000152587891,0.681999683380127,215.4521327970787,11.760422034573594,15.808000183105468,87.77204194004
Elkurud,tet Col,0,91.88180343427,-37.2529192305,0.391,0.121,4.1731,4.99399995803833,-0.10599994659423828,93.05897843133293,-60.67221822364749,15.992799949645995,52.7470807695
Fawaris,del Cyg,0,296.24365384430797,45.13081463141527,41.87,47.298,21.1474,2.869999885559082,-0.019999980926513672,316.2494618493453,64.41406945012056,13.443999862670898,44.86918536858473
Felis,HD  85951,0,148.71751874799,-19.00933885796,-45.386,-40.456,5.6789,4.940000057220459,1.570000171661377,158.34179928583998,-29.61234053040287,15.92800006866455,70.99066114204
Fumalsamakah,bet Psc,0,345.96922173068,3.8200456395047224,12.219,-9.678,8.0542,4.519999980926514,-0.11999988555908203,348.5853934399898,9.053080109233782,15.423999977111816,86.17995436049527
Heze,zet Vir,0,203.67329732802997,-0.59581641612,-276.903,44.621,43.7467,3.380000114440918,0.11999988555908203,202.13419675480094,8.636574428980913,14.0560001373291,89.40418358388
Kraz,bet Crv,0,188.59681217680622,-23.39676021620222,1.116,-56.704,22.0049,2.640000104904175,0.8799998760223389,197.36792502006818,-18.044623751076905,13.16800012588501,66.60323978379778
Nahn,ksi Cnc,0,137.33975478451,22.04543836685,-3.147,9.159,8.004,5.14900016784668,0.9739999771118164,133.21076005627737,5.423922480466209,16.178800201416017,67.95456163315
Okab,zet Aql,0,286.35253339791666,13.86347728111111,-6.575,-95.909,38.2329,2.990000009536743,0.009999990463256836,289.79600485485133,36.18570820293933,13.588000011444091,76.13652271888888
Piautos,lam Cnc,0,125.13390147397001,24.022311148900002,-20.843,-18.97,5.7362,5.929999828338623,-0.059999942779541016,121.81538645603132,4.379939927603773,17.11599979400635,65.9776888511
Tarf,bet Cnc,0,124.12883745353416,9.185543957090834,-45.679,-49.505,10.1026,3.5199999809265137,1.4800000190734863,124.25731982959213,-10.287586188978503,14.223999977111816,80.81445604290917
Ukdah,iot Hya,0,144.96400613436165,-1.142810731513889,46.27,-62.544,12.9055,3.9100000858306885,1.3199999332427979,147.64181249330514,-14.27720281259368,14.692000102996825,88.85718926848611
Ginan,eps Cru,0,185.3400338906829,-60.40114813057249,-171.223,91.795,14.1999,3.569999933242798,1.4100000858306885,218.2754886046477,-51.21209770680877,14.283999919891357,29.598851869427513
Larawag,eps Sco,0,252.54087838625,-34.29323159305555,-614.85,-255.98,51.19,2.2899999618530273,1.1600000858306885,255.33512120311957,-11.738529166977854,12.747999954223634,55.70676840694445
Wurren,zet Phe,0,17.09616910146708,-55.24576000440916,20.375,31.739,11.208,4.013999938964844,-0.10599994659423828,342.37915441655633,-55.131723987399965,14.816799926757813,34.75423999559084
Achird,eta Cas,0,12.276227476217503,57.81517728880999,1078.609,-551.133,168.8322,3.440000057220459,0.5799999237060547,40.246757375529846,47.00778088380879,14.128000068664551,32.18482271119001
Ainalrami,nu.01 Sgr,0,283.54240867928,-22.74483961587,3.919,-8.092,1.8387,4.84499979019165,1.4060001373291016,282.4716058002663,0.11003929182443482,15.81399974822998,67.25516038413
Aladfar,eta Lyr,0,288.4395350838295,39.14596601124306,-1.476,-1.393,2.9107,4.3979997634887695,-0.1549997329711914,300.05770922516786,60.675302765939605,15.277599716186522,50.85403398875694
Albaldah,pi. Sgr,0,287.440970525,-21.023613981944443,-1.36,-36.45,6.4,2.880000114440918,0.3399999141693115,286.25180848431955,1.4370637298702786,13.456000137329102,68.97638601805556
Aldhanab,gam Gru,0,328.48215125261004,-37.36487221701779,110.445,-17.161,17.808,3.009999990463257,-0.11999988555908203,317.4192755481812,-23.050277563991795,13.611999988555908,52.63512778298221
Aldhibah,zet Dra,0,257.1966155398917,65.71464532697362,-16.55,32.757,7.8274,3.1700000762939453,-0.1100001335144043,183.38072923296403,84.76152261779322,13.804000091552734,24.285354673026376
Aldulfin,eps Del,0,308.30322026626874,11.303266387445278,10.915,-19.606,8.9149,4.03000020980835,-0.13000011444091797,314.06102492473707,29.07314780733586,14.83600025177002,78.69673361255472
Alkaphrah,kap UMa,0,135.90636507404153,47.15652472719766,-36.19,-55.4,9.1,3.549999952316284,0.0,123.93672868144449,28.97950439199681,14.25999994277954,42.84347527280234
Alkarab,ups Peg,0,351.34492863566044,23.40410081022638,191.856,36.183,18.7061,4.400000095367432,0.6100001335144043,1.9754724316844268,24.79489502108983,15.280000114440917,66.59589918977362
Alsephina,del01 Vel,0,131.1759432625,-54.70882101944444,28.8,-104.1,40.49,0.0,0.0,168.94784256818733,-67.19778074053889,10.0,35.29117898055556
Athebyne,eta Dra,0,245.99785970199997,61.51420976085001,-16.394,57.094,35.7163,2.740000009536743,0.9100000858306885,194.48707428486819,78.44100989514148,13.288000011444092,28.485790239149992
Brachium,sig Lib,0,226.0175617057,-25.28196957961,-73.484,-42.632,12.5387,3.2100000381469727,1.6999998092651367,230.6872422238669,-7.644478589051694,13.852000045776368,64.71803042039
Castula,ups02 Cas,0,14.16627144337,59.18105702418999,-92.611,-45.397,16.6465,4.622000217437744,0.9589996337890625,42.591479850131506,47.565541914704625,15.546400260925292,30.81894297581001
Chamukuy,tet02 Tau,0,67.16559004644,15.870874649550002,106.148,-20.294,21.8125,3.4100000858306885,0.18999981880187988,67.96193105972345,-5.8384789924825276,14.092000102996826,74.12912535045
Dalim,alf For,0,48.018874183263755,-28.987621986758608,359.565,619.186,71.4337,3.9800000190734863,0.5300002098083496,34.61229492006796,-44.69084982568015,14.776000022888184,61.01237801324139
Dziban,psi01 Dra A,0,265.48359320893996,72.14886878277,88.254,-271.791,43.95,4.550000190734863,0.42999982833862305,103.80337597519022,84.19332555795353,15.460000228881835,17.851131217230005
Hatysa,iot Ori,0,83.85827580502625,-5.909888523506666,-2.816,-1.693,1.9969,2.7699999809265137,-0.24000000953674316,82.99754872392302,-29.199999020566032,13.323999977111816,84.09011147649333
Iklil,rho Sco,0,239.22115500019038,-29.21407444355972,-17.026,-23.657,7.3218,3.859999895095825,-0.19999980926513672,243.14635167646162,-8.599076248885616,14.631999874114989,60.785925556440276
Khambalia,lam Vir,0,214.77746945512624,-13.371091295024444,-15.841,27.602,18.4246,4.519999980926514,0.1399998664855957,216.95216834742635,0.4906698454833464,15.423999977111816,76.62890870497556
Lilii Borea,39 Ari,0,41.9772586465075,29.247118272015555,150.336,-124.838,19.039,4.510000228881836,1.119999885559082,48.368079539325535,12.481781919224964,15.412000274658203,60.752881727984445
Markeb,kap Vel,0,140.52840670833334,-55.01066713416667,-11.4,11.52,5.7,2.4730000495910645,-0.1490001678466797,178.89200245576123,-63.72170458693151,12.967600059509277,34.98933286583333
Meleph,eps Cnc,0,130.11254206308,19.544812309289995,-36.293,-12.133,5.3836,6.289999961853027,0.1700000762939453,127.39392974495382,1.16059382578712,17.547999954223634,70.45518769071
Meridiana,alf CrA,0,287.3680896456666,-37.90447440014084,84.65,-96.511,27.0884,4.086999893188477,0.05900001525878906,284.13486591096563,-15.31358646003343,14.904399871826172,52.09552559985916
Minchir,sig Hya,0,129.68932270518832,3.3414351882730555,-19.312,-16.031,8.6887,4.429999828338623,1.200000286102295,131.20977002148697,-14.601815588028872,15.315999794006348,86.65856481172695
Miram,eta Per,0,42.67420822277708,55.895494367171665,16.346,-13.518,3.2657,3.7899999618530273,1.690000057220459,58.701814889233674,37.481876844598446,14.547999954223632,34.104505632828335
Misam,kap Per,0,47.37418183354417,44.85745828572973,165.691,-138.559,28.7314,3.809999942779541,0.9800000190734863,57.691354733051405,26.08287967861874,14.571999931335448,45.14254171427027
Nembus,ups Per,0,24.498158433053337,48.62821196304722,62.968,-111.999,18.5489,3.569999933242798,1.2799999713897705,42.439917938515954,35.41494951272126,14.283999919891357,41.37178803695278
Nganurganity,sig CMa,0,105.42978350186792,-27.934830340443888,-5.714,4.89,2.5085,3.4700000286102295,1.7299997806549072,111.55607917923464,-50.225830855904,14.164000034332275,62.06516965955611
Pipirima,mu.02 Sco,0,253.0839388325,-38.017534955277775,-12.114,-22.57,5.6632,3.5420000553131104,-0.19900012016296387,256.2462192519352,-15.382478954489772,14.250400066375732,51.982465044722225
Polaris Australis,sig Oct,0,317.19526487582993,-88.95649953627,26.323,4.721,11.1005,5.420000076293945,0.31999969482421875,271.87079112619426,-65.84021236937932,16.504000091552733,1.0435004637299983
Polis,mu. Sgr,0,273.4408701670833,-21.058831686944444,0.3,-0.48,0.09,3.8499999046325684,0.2200002670288086,273.2134988646044,2.3420732943658797,14.619999885559082,68.94116831305556
Prima Hyadum,gam Tau,0,64.94834968291876,15.627642051424726,116.247,-23.368,21.6645,3.6500000953674316,0.9899997711181641,65.80576788381268,-5.732250774889034,14.380000114440918,74.37235794857527
Salm,tau Peg,0,350.15935928822,23.740355064460005,36.27,-2.505,20.7145,4.579999923706055,0.16499996185302734,1.0547880771507312,25.569279683775754,15.495999908447265,66.25964493554
Secunda Hyadum,del Tau,0,65.73372983164,17.54251383399,106.212,-27.692,20.3092,3.759999990463257,0.9799997806549072,66.87072997033154,-3.9695002290691708,14.511999988555907,72.45748616601
Segin,eps Cas,0,28.5988920257,63.670100066329994,29.587,-18.387,7.0037,3.369999885559082,-0.14999985694885254,54.76368173522723,47.54821832019953,14.043999862670898,26.329899933670006
Tabit,pi.03 Ori,0,72.46004668811875,6.961277950629445,463.954,11.937,124.6198,3.190000057220459,0.440000057220459,71.92471534154426,-15.384166784232365,13.82800006866455,83.03872204937055
Terebellum,ome Sgr,0,298.95984395829544,-26.29935924974028,197.84,46.606,42.7159,4.699999809265137,0.75,295.8507736794573,-5.421797589152168,15.639999771118163,63.70064075025972
Tiaki,bet Gru,0,340.66687612556166,-46.884576444824646,135.16,-4.38,18.43,2.109999895095825,1.6200001239776611,322.32731878417894,-35.43206178052268,12.531999874114991,43.115423555175354
Torcular,omi Psc,0,26.348438396549998,9.15775073342,71.227,53.727,12.5296,4.260000228881836,0.9599995613098145,27.743132520868908,-1.6202202459970452,15.112000274658204,80.84224926658
Xamidimura,mu.01 Sco,0,252.96761814529,-38.04739946400001,-10.451,-18.315,1.8732,2.9800000190734863,-0.16000008583068848,256.15560774834927,-15.423162171516793,13.576000022888184,51.95260053599999
Zubenelhakrabi,gam Lib,0,233.8815753993054,-14.789535531785829,64.631,7.819,20.2593,3.9100000858306885,1.0199997425079346,235.13802967573628,4.38592000502739,14.692000102996825,75.21046446821417
Alsafi,sig Dra,0,293.0899592077504,69.66117661255723,597.384,-1738.286,173.4939,4.679999828338623,0.7800002098083496,30.293867837725823,80.91696850231462,15.615999794006347,20.338823387442773
Alsciaukat,31 Lyn,0,125.70878932057252,43.18813060422277,-21.3,-100.621,8.8828,4.25,1.5500001907348633,117.55954182659991,23.10541041567545,15.1,46.81186939577723
Alshat,nu. Cap,0,305.1658991456237,-12.759080634501943,14.13,-15.123,12.1737,4.760000228881836,-0.04000043869018555,304.4331539796291,6.575971655073345,15.712000274658202,77.24091936549806
Alzirr,ksi Gem,0,101.32235202269875,12.895594959796389,-114.564,-191.671,54.1894,3.359999895095825,0.43000006675720215,101.20920272089099,-10.104201390157707,14.031999874114991,77.10440504020362
Angetenar,tau02 Eri,0,42.759696298533754,-21.00401153253444,-52.886,-21.805,16.793,4.769999980926514,0.9000000953674316,32.63498865097188,-35.51899334280457,15.723999977111816,68.99598846746557
Anser,alf Vul,0,292.176374672262,24.664905852074995,-126.197,-106.865,11.2238,4.449999809265137,1.5,299.5075749877465,45.85832453017999,15.339999771118164,65.335094147925
Beemim,43 Eri,0,66.00919305988,-34.01684951183,67.572,48.489,11.127,3.9600000381469727,1.489999771118164,54.487121976559955,-54.53762401994651,14.752000045776366,55.98315048817
Bharani,41 Ari,0,42.49597183583333,27.26050722722222,66.81,-116.52,19.69,3.5940001010894775,-0.09600019454956055,48.203533226406186,10.449701385466751,14.312800121307372,62.73949277277778
Fang,pi. Sco,0,239.71297182416666,-26.114107945,-11.42,-26.83,5.57,2.9100000858306885,-0.20000004768371582,242.93987761552708,-5.475381395880099,13.492000102996826,63.885892055
Fulu,zet Cas,0,9.242852031185834,53.89691044421194,17.444,-9.523,6.6657,3.6600000858306885,-0.19000005722045898,35.065220478670156,44.71979086870433,14.392000102996825,36.10308955578806
Fuyue,G Sco,0,267.4645037403808,-37.04327637830389,41.717,11.975,24.734,3.2100000381469727,1.1700000762939453,267.9178588261992,-13.622320868099568,13.852000045776368,52.95672362169611
Haedus,eta Aur,0,76.6287255888596,41.23447574166194,29.771,-68.325,14.0208,3.180000066757202,-0.18000006675720215,79.44619156405382,18.28382788952955,13.816000080108642,48.76552425833806
Hassaleh,iot Aur,0,74.24841676022209,33.166093772077225,3.817,-17.786,7.2491,2.690000057220459,1.5299997329711914,76.63945884287988,10.454498297108406,13.228000068664551,56.833906227922775
Jabbah,nu. Sco,0,242.99889864963222,-19.46070447846264,-7.65,-23.71,6.88,4.0,0.05000019073486328,244.6438130146051,1.6332621931900795,14.8,70.53929552153735
Kang,kap Vir,0,213.2239368859575,-10.273703461482222,6.674,138.987,11.5878,4.210000038146973,1.320000171661377,214.49372010129582,2.9129810321223855,15.052000045776367,79.72629653851777
Mahasim,tet Aur,0,89.93029217610834,37.21258462923103,43.63,-73.79,19.7,2.619999885559082,-0.07999992370605469,89.9428413118706,13.773319020140947,13.1439998626709,52.78741537076897
Markab,alf Peg,0,346.19022269142596,15.205267147927536,60.4,-41.3,24.46,2.4800000190734863,-0.039999961853027344,353.4856012392578,19.406028685436368,12.976000022888183,74.79473285207246
Minelauva,del Vir,0,193.9008692670183,3.3974689038383334,-469.714,-53.71,17.4065,3.380000114440918,1.5899996757507324,191.46088765264116,8.613433560819953,14.0560001373291,86.60253109616167
Praecipua,46 LMi,0,163.32787152823542,34.214892133082785,90.625,-278.664,32.921,3.8299999237060547,1.0399999618530273,150.8769065782802,24.931149777916616,14.595999908447265,55.785107866917215
Revati,zet Psc A,0,18.43285834319,7.575359937449999,142.693,-53.051,24.4595,5.190000057220459,0.25999975204467773,19.877544103776973,-0.21341973042027945,16.22800006866455,82.42464006255
Saclateni,zet Aur,0,75.61951434554709,41.07583198882223,12.093,-19.324,1.4244,3.75,1.2199997901916504,78.63338412683949,18.202309746456685,14.5,48.92416801117777
Sceptrum,l Eri,0,69.54509840443708,-14.30402789671278,-79.531,-153.335,28.8769,3.869999885559082,1.0900001525878906,65.25436008224236,-36.00257785253876,14.6439998626709,75.69597210328722
Taiyangshou,chi UMa,0,176.51255861980331,47.77940424229889,-138.297,28.66,16.4382,3.7200000286102295,1.1800000667572021,153.6601186804171,41.54388918859234,14.464000034332276,42.22059575770111
Taiyi,8 Dra,0,193.86895235071998,65.43847420237,-3.658,-30.126,33.9667,5.224999904632568,0.2909998893737793,146.17895545537735,60.93833975733645,16.26999988555908,24.561525797629997
Tianguan,zet Tau,0,84.41118926291666,21.14254411222222,1.78,-20.07,7.33,3.0299999713897705,-0.19000005722045898,84.78463409856225,-2.19561213995932,13.635999965667725,68.85745588777777
Tianyi,7 Dra,0,191.89309745841996,66.79030426272,7.182,-6.333,4.2243,5.422999858856201,1.5789999961853027,142.95554669447012,61.10844728298863,16.50759983062744,23.20969573728
Xuange,lam Boo,0,214.0959100349329,46.08830429435917,-187.698,159.309,32.5885,4.179999828338623,0.08000040054321289,186.96329246270852,54.64816112691731,15.015999794006348,43.91169570564083
Zhang,ups01 Hya,0,147.86947907884206,-14.846628713346947,31.037,-26.862,13.1263,4.110000133514404,0.9200000762939453,155.69119361630388,-26.077310728026546,14.932000160217285,75.15337128665305
Almaaz,eps Aur,0,75.49222653615,43.82331030981,0.883,-3.065,0.9879,2.990000009536743,0.5399999618530273,78.84141624466675,20.944396997480403,13.588000011444091,46.17668969019
Alniyat,sig Sco,0,245.29714880583333,-25.592792076666665,-10.6,-16.28,4.68,2.890000104904175,0.12999987602233887,247.79959732455973,-4.037374212302962,13.468000125885009,64.40720792333333
